"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 24 18:41:28 GMT 2024","Wed Apr 24 18:41:28 GMT 2024","607","ExampleSuite","exampleTests","exampleTests.apiDemoSimpleTest","exampleTests.apiDemoSimpleTest","apiResponeTest","apiResponeTest",""
"unknown","Wed Apr 24 18:40:59 GMT 2024","Wed Apr 24 18:40:59 GMT 2024","0","ExampleSuite","exampleTests","exampleTests.ExamplesTest","exampleTests.ExamplesTest","fillManyTextBoxes","fillManyTextBoxes",""
"unknown","Wed Apr 24 18:40:59 GMT 2024","Wed Apr 24 18:40:59 GMT 2024","0","ExampleSuite","exampleTests","exampleTests.GoogleSearchTest","exampleTests.GoogleSearchTest","searchTest","searchTest","Поиск в гугле"
"unknown","Wed Apr 24 18:40:59 GMT 2024","Wed Apr 24 18:40:59 GMT 2024","0","ExampleSuite","exampleTests","exampleTests.ExamplesTest","exampleTests.ExamplesTest","alertTest","alertTest",""
"passed","Wed Apr 24 18:41:29 GMT 2024","Wed Apr 24 18:41:29 GMT 2024","12","ExampleSuite","exampleTests","exampleTests.LogAddTest","exampleTests.LogAddTest","addLogs","addLogs",""
"unknown","Wed Apr 24 18:40:59 GMT 2024","Wed Apr 24 18:40:59 GMT 2024","1","ExampleSuite","exampleTests","exampleTests.ExamplesTest","exampleTests.ExamplesTest","sliderTest","sliderTest",""
"unknown","Wed Apr 24 18:40:59 GMT 2024","Wed Apr 24 18:40:59 GMT 2024","0","ExampleSuite","exampleTests","exampleTests.ExamplesTest","exampleTests.ExamplesTest","networkTest","networkTest",""
"unknown","Wed Apr 24 18:40:59 GMT 2024","Wed Apr 24 18:40:59 GMT 2024","0","ExampleSuite","exampleTests","exampleTests.ExamplesTest","exampleTests.ExamplesTest","textBoxFillTest","textBoxFillTest",""
